INDEXID;DATE;SECID;WAPRICE;WEIGHT
MICEXINDEXCF;2013-07-08;VSMO;5800;0.0032
MICEXINDEXCF;2013-07-08;VTBR;0.0473;0.0397
MICEXINDEXCF;2013-07-09;AFKS;28.7;0.0166
MICEXINDEXCF;2013-07-09;AFLT;58.89;0.0035
MICEXINDEXCF;2013-07-09;AKRN;1230;0.0011
MICEXINDEXCF;2013-07-09;ALRS;34.098;0.0038
MICEXINDEXCF;2013-07-09;BANE;1945.1;0.0073
MICEXINDEXCF;2013-07-09;BANEP;1000;0.0064
MICEXINDEXCF;2013-07-09;CHMF;231.4;0.0068
MICEXINDEXCF;2013-07-09;DIXY;481.75;0.0033
MICEXINDEXCF;2013-07-09;EONR;2.49;0.0047
MICEXINDEXCF;2013-07-09;FEES;0.1018;0.0045
MICEXINDEXCF;2013-07-09;GAZP;114.15;0.1421
MICEXINDEXCF;2013-07-09;GMKN;4607;0.037
MICEXINDEXCF;2013-07-09;HYDR;0.5329;0.0096
MICEXINDEXCF;2013-07-09;IRAO;0.0129;0.004
MICEXINDEXCF;2013-07-09;LKOH;1913.1;0.1436
MICEXINDEXCF;2013-07-09;LSRG;553.9;0.0031
MICEXINDEXCF;2013-07-09;MAGN;7.65;0.002
MICEXINDEXCF;2013-07-09;MGNT;7250;0.0573
MICEXINDEXCF;2013-07-09;MOEX;53.6;0.0053
MICEXINDEXCF;2013-07-09;MRKH;1.083;0.0026
MICEXINDEXCF;2013-07-09;MSNG;1.1113;0.0011
MICEXINDEXCF;2013-07-09;MSRS;1.2281;0.0018
MICEXINDEXCF;2013-07-09;MSTT;136.99;0.0019
MICEXINDEXCF;2013-07-09;MTLR;94.4;0.0023
MICEXINDEXCF;2013-07-09;MTLRP;54.63;0.0011
MICEXINDEXCF;2013-07-09;MTSS;263.26;0.0444
MICEXINDEXCF;2013-07-09;MVID;254.39;0.002
MICEXINDEXCF;2013-07-09;NLMK;44.37;0.0062
MICEXINDEXCF;2013-07-09;NMTP;3.0525;0.0029
MICEXINDEXCF;2013-07-09;NVTK;356.28;0.0487
MICEXINDEXCF;2013-07-09;PHOR;1172;0.0024
MICEXINDEXCF;2013-07-09;PHST;2043;0.0053
MICEXINDEXCF;2013-07-09;PIKK;68.67;0.0019
MICEXINDEXCF;2013-07-09;RASP;35.4;0.0007
MICEXINDEXCF;2013-07-09;ROSN;232.66;0.0493
MICEXINDEXCF;2013-07-09;RTKM;103.39;0.0218
MICEXINDEXCF;2013-07-09;RTKMP;75.75;0.0031
MICEXINDEXCF;2013-07-09;RUALR;130.74;0.0035
MICEXINDEXCF;2013-07-09;SBER;92.39;0.1309
MICEXINDEXCF;2013-07-09;SBERP;69.91;0.0096
MICEXINDEXCF;2013-07-09;SNGS;25.7;0.0355
MICEXINDEXCF;2013-07-09;SNGSP;20.796;0.0181
MICEXINDEXCF;2013-07-09;SVAV;748;0.0015
MICEXINDEXCF;2013-07-09;TATN;192.65;0.0224
MICEXINDEXCF;2013-07-09;TATNP;97.23;0.0024
MICEXINDEXCF;2013-07-09;TRMK;79.01;0.0035
MICEXINDEXCF;2013-07-09;TRNFP;78500;0.0203
MICEXINDEXCF;2013-07-09;URKA;217.47;0.0479
MICEXINDEXCF;2013-07-09;VSMO;5800;0.0032
MICEXINDEXCF;2013-07-09;VTBR;0.0468;0.0394
MICEXINDEXCF;2013-07-10;AFKS;28.67;0.0168
MICEXINDEXCF;2013-07-10;AFLT;58.63;0.0035
MICEXINDEXCF;2013-07-10;AKRN;1211.7;0.0011
MICEXINDEXCF;2013-07-10;ALRS;34;0.0038
MICEXINDEXCF;2013-07-10;BANE;1934;0.0074
MICEXINDEXCF;2013-07-10;BANEP;999.9;0.0065
MICEXINDEXCF;2013-07-10;CHMF;226.5;0.0067
MICEXINDEXCF;2013-07-10;DIXY;490;0.0034
MICEXINDEXCF;2013-07-10;EONR;2.5077;0.0048
MICEXINDEXCF;2013-07-10;FEES;0.102;0.0045
MICEXINDEXCF;2013-07-10;GAZP;113.6;0.1426
MICEXINDEXCF;2013-07-10;GMKN;4558;0.037
MICEXINDEXCF;2013-07-10;HYDR;0.5329;0.0097
MICEXINDEXCF;2013-07-10;IRAO;0.0127;0.004
MICEXINDEXCF;2013-07-10;LKOH;1894.7;0.1435
MICEXINDEXCF;2013-07-10;LSRG;566.8;0.0032
MICEXINDEXCF;2013-07-10;MAGN;7.613;0.002
MICEXINDEXCF;2013-07-10;MGNT;7138;0.0569
MICEXINDEXCF;2013-07-10;MOEX;53.3;0.0053
MICEXINDEXCF;2013-07-10;MRKH;1.067;0.0026
MICEXINDEXCF;2013-07-10;MSNG;1.0811;0.0011
MICEXINDEXCF;2013-07-10;MSRS;1.1799;0.0017
MICEXINDEXCF;2013-07-10;MSTT;135.55;0.0019
MICEXINDEXCF;2013-07-10;MTLR;94.1;0.0023
MICEXINDEXCF;2013-07-10;MTLRP;54.7;0.0011
MICEXINDEXCF;2013-07-10;MTSS;261.87;0.0446
MICEXINDEXCF;2013-07-10;MVID;252.49;0.002
MICEXINDEXCF;2013-07-10;NLMK;43.8;0.0062
MICEXINDEXCF;2013-07-10;NMTP;3.0454;0.003
MICEXINDEXCF;2013-07-10;NVTK;349;0.0481
MICEXINDEXCF;2013-07-10;PHOR;1181;0.0025
MICEXINDEXCF;2013-07-10;PHST;1869;0.0049
MICEXINDEXCF;2013-07-10;PIKK;69.1;0.0019
MICEXINDEXCF;2013-07-10;RASP;34.12;0.0007
MICEXINDEXCF;2013-07-10;ROSN;233.89;0.05
MICEXINDEXCF;2013-07-10;RTKM;101.6;0.0216
MICEXINDEXCF;2013-07-10;RTKMP;74.39;0.003
MICEXINDEXCF;2013-07-10;RUALR;127.21;0.0034
MICEXINDEXCF;2013-07-10;SBER;91.14;0.1303
MICEXINDEXCF;2013-07-10;SBERP;69.6;0.0096
MICEXINDEXCF;2013-07-10;SNGS;25.606;0.0357
MICEXINDEXCF;2013-07-10;SNGSP;21.103;0.0185
MICEXINDEXCF;2013-07-10;SVAV;720;0.0014
MICEXINDEXCF;2013-07-10;TATN;190.64;0.0224
MICEXINDEXCF;2013-07-10;TATNP;97.1;0.0024
MICEXINDEXCF;2013-07-10;TRMK;76.03;0.0034
MICEXINDEXCF;2013-07-10;TRNFP;78400;0.0205
MICEXINDEXCF;2013-07-10;URKA;217.14;0.0482
MICEXINDEXCF;2013-07-10;VSMO;5702;0.0032
MICEXINDEXCF;2013-07-10;VTBR;0.0457;0.0388
MICEXINDEXCF;2013-07-11;AFKS;28.589;0.0163
MICEXINDEXCF;2013-07-11;AFLT;58.08;0.0034
MICEXINDEXCF;2013-07-11;AKRN;1220;0.0011
MICEXINDEXCF;2013-07-11;ALRS;34;0.0037
MICEXINDEXCF;2013-07-11;BANE;1970;0.0073
MICEXINDEXCF;2013-07-11;BANEP;1019.8;0.0065
MICEXINDEXCF;2013-07-11;CHMF;233.8;0.0067
MICEXINDEXCF;2013-07-11;DIXY;493;0.0033
MICEXINDEXCF;2013-07-11;EONR;2.5727;0.0048
MICEXINDEXCF;2013-07-11;FEES;0.1039;0.0045
MICEXINDEXCF;2013-07-11;GAZP;117.29;0.1436
MICEXINDEXCF;2013-07-11;GMKN;4699;0.0371
MICEXINDEXCF;2013-07-11;HYDR;0.5492;0.0097
MICEXINDEXCF;2013-07-11;IRAO;0.013;0.004
MICEXINDEXCF;2013-07-11;LKOH;1954.5;0.1443
MICEXINDEXCF;2013-07-11;LSRG;584.3;0.0033
MICEXINDEXCF;2013-07-11;MAGN;7.895;0.002
MICEXINDEXCF;2013-07-11;MGNT;7250;0.0564
MICEXINDEXCF;2013-07-11;MOEX;54.18;0.0053
MICEXINDEXCF;2013-07-11;MRKH;1.087;0.0026
MICEXINDEXCF;2013-07-11;MSNG;1.1159;0.0011
MICEXINDEXCF;2013-07-11;MSRS;1.2031;0.0017
MICEXINDEXCF;2013-07-11;MSTT;138.43;0.0019
MICEXINDEXCF;2013-07-11;MTLR;95.7;0.0023
MICEXINDEXCF;2013-07-11;MTLRP;54.72;0.0011
MICEXINDEXCF;2013-07-11;MTSS;267;0.0443
MICEXINDEXCF;2013-07-11;MVID;253.05;0.0019
MICEXINDEXCF;2013-07-11;NLMK;45.74;0.0063
MICEXINDEXCF;2013-07-11;NMTP;3.0502;0.0029
MICEXINDEXCF;2013-07-11;NVTK;356.21;0.0479
MICEXINDEXCF;2013-07-11;PHOR;1185.4;0.0024
MICEXINDEXCF;2013-07-11;PHST;1470;0.0037
MICEXINDEXCF;2013-07-11;PIKK;72.9;0.0019
MICEXINDEXCF;2013-07-11;RASP;34.73;0.0007
MICEXINDEXCF;2013-07-11;ROSN;239.7;0.05
MICEXINDEXCF;2013-07-11;RTKM;103.2;0.0214
MICEXINDEXCF;2013-07-11;RTKMP;75.22;0.003
MICEXINDEXCF;2013-07-11;RUALR;125.6;0.0033
MICEXINDEXCF;2013-07-11;SBER;95.51;0.1332
MICEXINDEXCF;2013-07-11;SBERP;72.86;0.0098
MICEXINDEXCF;2013-07-11;SNGS;26.459;0.036
MICEXINDEXCF;2013-07-11;SNGSP;21.319;0.0183
MICEXINDEXCF;2013-07-11;SVAV;724.9;0.0014
MICEXINDEXCF;2013-07-11;TATN;198.15;0.0227
MICEXINDEXCF;2013-07-11;TATNP;97.63;0.0024
MICEXINDEXCF;2013-07-11;TRMK;79.08;0.0034
MICEXINDEXCF;2013-07-11;TRNFP;78231;0.0199
MICEXINDEXCF;2013-07-11;URKA;217.46;0.0471
MICEXINDEXCF;2013-07-11;VSMO;5764.9;0.0032
MICEXINDEXCF;2013-07-11;VTBR;0.047;0.039
MICEXINDEXCF;2013-07-12;AFKS;28.8;0.0161
MICEXINDEXCF;2013-07-12;AFLT;57.9;0.0033
MICEXINDEXCF;2013-07-12;AKRN;1228;0.001
MICEXINDEXCF;2013-07-12;ALRS;33.797;0.0036
MICEXINDEXCF;2013-07-12;BANE;2015;0.0073
MICEXINDEXCF;2013-07-12;BANEP;1052;0.0065
MICEXINDEXCF;2013-07-12;CHMF;235.1;0.0066
MICEXINDEXCF;2013-07-12;DIXY;489.99;0.0032
MICEXINDEXCF;2013-07-12;EONR;2.57;0.0047
MICEXINDEXCF;2013-07-12;FEES;0.1047;0.0044
MICEXINDEXCF;2013-07-12;GAZP;121.85;0.1459
MICEXINDEXCF;2013-07-12;GMKN;4749;0.0367
MICEXINDEXCF;2013-07-12;HYDR;0.5495;0.0095
MICEXINDEXCF;2013-07-12;IRAO;0.0133;0.004
MICEXINDEXCF;2013-07-12;LKOH;1989.2;0.1437
MICEXINDEXCF;2013-07-12;LSRG;590;0.0032
MICEXINDEXCF;2013-07-12;MAGN;7.92;0.002
MICEXINDEXCF;2013-07-12;MGNT;7429;0.0565
MICEXINDEXCF;2013-07-12;MOEX;53.9;0.0051
MICEXINDEXCF;2013-07-12;MRKH;1.097;0.0025
MICEXINDEXCF;2013-07-12;MSNG;1.157;0.0011
MICEXINDEXCF;2013-07-12;MSRS;1.2435;0.0017
MICEXINDEXCF;2013-07-12;MSTT;138.49;0.0019
MICEXINDEXCF;2013-07-12;MTLR;97.1;0.0023
MICEXINDEXCF;2013-07-12;MTLRP;56.3;0.0011
MICEXINDEXCF;2013-07-12;MTSS;272.3;0.0442
MICEXINDEXCF;2013-07-12;MVID;254.94;0.0019
MICEXINDEXCF;2013-07-12;NLMK;45.78;0.0062
MICEXINDEXCF;2013-07-12;NMTP;3.0297;0.0028
MICEXINDEXCF;2013-07-12;NVTK;365;0.048
MICEXINDEXCF;2013-07-12;PHOR;1223.8;0.0024
MICEXINDEXCF;2013-07-12;PHST;1569.1;0.0039
MICEXINDEXCF;2013-07-12;PIKK;70.61;0.0018
MICEXINDEXCF;2013-07-12;RASP;34.29;0.0007
MICEXINDEXCF;2013-07-12;ROSN;247.09;0.0504
MICEXINDEXCF;2013-07-12;RTKM;108.5;0.022
MICEXINDEXCF;2013-07-12;RTKMP;77.3;0.003
MICEXINDEXCF;2013-07-12;RUALR;125.8;0.0032
MICEXINDEXCF;2013-07-12;SBER;98.57;0.1345
MICEXINDEXCF;2013-07-12;SBERP;74.75;0.0098
MICEXINDEXCF;2013-07-12;SNGS;26.82;0.0357
MICEXINDEXCF;2013-07-12;SNGSP;21.695;0.0182
MICEXINDEXCF;2013-07-12;SVAV;728.9;0.0014
MICEXINDEXCF;2013-07-12;TATN;204.2;0.0228
MICEXINDEXCF;2013-07-12;TATNP;98;0.0023
MICEXINDEXCF;2013-07-12;TRMK;79.1;0.0033
MICEXINDEXCF;2013-07-12;TRNFP;78698;0.0196
MICEXINDEXCF;2013-07-12;URKA;217.3;0.0461
MICEXINDEXCF;2013-07-12;VSMO;5829.8;0.0031
MICEXINDEXCF;2013-07-12;VTBR;0.0471;0.0382
MICEXINDEXCF;2013-07-15;AFKS;28.95;0.0161
MICEXINDEXCF;2013-07-15;AFLT;58.59;0.0033
MICEXINDEXCF;2013-07-15;AKRN;1223.3;0.001
MICEXINDEXCF;2013-07-15;ALRS;33.895;0.0036
MICEXINDEXCF;2013-07-15;BANE;2031;0.0074
MICEXINDEXCF;2013-07-15;BANEP;1068.9;0.0066
MICEXINDEXCF;2013-07-15;CHMF;235.2;0.0066
MICEXINDEXCF;2013-07-15;DIXY;485.2;0.0032
MICEXINDEXCF;2013-07-15;EONR;2.54;0.0046
MICEXINDEXCF;2013-07-15;FEES;0.1059;0.0045
MICEXINDEXCF;2013-07-15;GAZP;122.78;0.1465
MICEXINDEXCF;2013-07-15;GMKN;4675;0.036
MICEXINDEXCF;2013-07-15;HYDR;0.5478;0.0095
MICEXINDEXCF;2013-07-15;IRAO;0.0132;0.004
MICEXINDEXCF;2013-07-15;LKOH;1994;0.1435
MICEXINDEXCF;2013-07-15;LSRG;584.2;0.0032
MICEXINDEXCF;2013-07-15;MAGN;7.999;0.002
MICEXINDEXCF;2013-07-15;MGNT;7520;0.057
MICEXINDEXCF;2013-07-15;MOEX;53.9;0.0051
MICEXINDEXCF;2013-07-15;MRKH;1.088;0.0025
MICEXINDEXCF;2013-07-15;MSNG;1.161;0.0011
MICEXINDEXCF;2013-07-15;MSRS;1.2759;0.0018
MICEXINDEXCF;2013-07-15;MSTT;139.5;0.0019
MICEXINDEXCF;2013-07-15;MTLR;95;0.0022
MICEXINDEXCF;2013-07-15;MTLRP;56.15;0.0011
MICEXINDEXCF;2013-07-15;MTSS;268.57;0.0435
MICEXINDEXCF;2013-07-15;MVID;257.3;0.0019
MICEXINDEXCF;2013-07-15;NLMK;46.29;0.0062
MICEXINDEXCF;2013-07-15;NMTP;3.0096;0.0028
MICEXINDEXCF;2013-07-15;NVTK;363.4;0.0476
MICEXINDEXCF;2013-07-15;PHOR;1243.6;0.0025
MICEXINDEXCF;2013-07-15;PHST;1659.9;0.0041
MICEXINDEXCF;2013-07-15;PIKK;71.69;0.0019
MICEXINDEXCF;2013-07-15;RASP;33.99;0.0007
MICEXINDEXCF;2013-07-15;ROSN;247.63;0.0503
MICEXINDEXCF;2013-07-15;RTKM;108.81;0.022
MICEXINDEXCF;2013-07-15;RTKMP;76.7;0.003
MICEXINDEXCF;2013-07-15;RUALR;124.5;0.0032
MICEXINDEXCF;2013-07-15;SBER;99.9;0.1358
MICEXINDEXCF;2013-07-15;SBERP;76.36;0.01
MICEXINDEXCF;2013-07-15;SNGS;26.914;0.0357
MICEXINDEXCF;2013-07-15;SNGSP;21.811;0.0182
MICEXINDEXCF;2013-07-15;SVAV;721.3;0.0013
MICEXINDEXCF;2013-07-15;TATN;207;0.0231
MICEXINDEXCF;2013-07-15;TATNP;97.96;0.0023
MICEXINDEXCF;2013-07-15;TRMK;79.67;0.0033
MICEXINDEXCF;2013-07-15;TRNFP;80950;0.0201
MICEXINDEXCF;2013-07-15;URKA;215.49;0.0455
MICEXINDEXCF;2013-07-15;VSMO;5892;0.0031
MICEXINDEXCF;2013-07-15;VTBR;0.0466;0.0376
MICEXINDEXCF;2013-07-16;AFKS;28.501;0.0158
MICEXINDEXCF;2013-07-16;AFLT;57.8;0.0033
MICEXINDEXCF;2013-07-16;AKRN;1232.7;0.001
MICEXINDEXCF;2013-07-16;ALRS;33.68;0.0036
MICEXINDEXCF;2013-07-16;BANE;2017;0.0073
MICEXINDEXCF;2013-07-16;BANEP;1090;0.0067
MICEXINDEXCF;2013-07-16;CHMF;235.9;0.0066
MICEXINDEXCF;2013-07-16;DIXY;495.99;0.0032
MICEXINDEXCF;2013-07-16;EONR;2.59;0.0047
MICEXINDEXCF;2013-07-16;FEES;0.1066;0.0045
MICEXINDEXCF;2013-07-16;GAZP;124.78;0.1482
MICEXINDEXCF;2013-07-16;GMKN;4710;0.0361
MICEXINDEXCF;2013-07-16;HYDR;0.5624;0.0097
MICEXINDEXCF;2013-07-16;IRAO;0.0133;0.004
MICEXINDEXCF;2013-07-16;LKOH;1995;0.1429
MICEXINDEXCF;2013-07-16;LSRG;599.3;0.0032
MICEXINDEXCF;2013-07-16;MAGN;8.08;0.002
MICEXINDEXCF;2013-07-16;MGNT;7410;0.0559
MICEXINDEXCF;2013-07-16;MOEX;53.86;0.0051
MICEXINDEXCF;2013-07-16;MRKH;1.103;0.0025
MICEXINDEXCF;2013-07-16;MSNG;1.1501;0.0011
MICEXINDEXCF;2013-07-16;MSRS;1.2961;0.0018
MICEXINDEXCF;2013-07-16;MSTT;139.39;0.0019
MICEXINDEXCF;2013-07-16;MTLR;95.2;0.0022
MICEXINDEXCF;2013-07-16;MTLRP;55.89;0.0011
MICEXINDEXCF;2013-07-16;MTSS;272.5;0.0439
MICEXINDEXCF;2013-07-16;MVID;261.49;0.0019
MICEXINDEXCF;2013-07-16;NLMK;46.81;0.0062
MICEXINDEXCF;2013-07-16;NMTP;2.9978;0.0028
MICEXINDEXCF;2013-07-16;NVTK;367.95;0.048
MICEXINDEXCF;2013-07-16;PHOR;1241.6;0.0025
MICEXINDEXCF;2013-07-16;PHST;1740;0.0043
MICEXINDEXCF;2013-07-16;PIKK;72.15;0.0019
MICEXINDEXCF;2013-07-16;RASP;33.75;0.0007
MICEXINDEXCF;2013-07-16;ROSN;245.98;0.0498
MICEXINDEXCF;2013-07-16;RTKM;113.23;0.0228
MICEXINDEXCF;2013-07-16;RTKMP;78;0.003
MICEXINDEXCF;2013-07-16;RUALR;124.7;0.0032
MICEXINDEXCF;2013-07-16;SBER;99.47;0.1345
MICEXINDEXCF;2013-07-16;SBERP;76.25;0.01
MICEXINDEXCF;2013-07-16;SNGS;27.28;0.036
MICEXINDEXCF;2013-07-16;SNGSP;21.573;0.0179
MICEXINDEXCF;2013-07-16;SVAV;706.4;0.0013
MICEXINDEXCF;2013-07-16;TATN;205.61;0.0228
MICEXINDEXCF;2013-07-16;TATNP;98.69;0.0023
MICEXINDEXCF;2013-07-16;TRMK;80.1;0.0033
MICEXINDEXCF;2013-07-16;TRNFP;82612;0.0204
MICEXINDEXCF;2013-07-16;URKA;214.48;0.0451
MICEXINDEXCF;2013-07-16;VSMO;5887.6;0.0031
MICEXINDEXCF;2013-07-16;VTBR;0.0472;0.038
MICEXINDEXCF;2013-07-17;AFKS;28.16;0.0153
MICEXINDEXCF;2013-07-17;AFLT;57.71;0.0032
MICEXINDEXCF;2013-07-17;AKRN;1244.3;0.001
MICEXINDEXCF;2013-07-17;ALRS;33.595;0.0035
MICEXINDEXCF;2013-07-17;BANE;2000;0.0071
MICEXINDEXCF;2013-07-17;BANEP;1088;0.0066
MICEXINDEXCF;2013-07-17;CHMF;241.8;0.0067
MICEXINDEXCF;2013-07-17;DIXY;485.98;0.0031
MICEXINDEXCF;2013-07-17;EONR;2.62;0.0047
MICEXINDEXCF;2013-07-17;FEES;0.1193;0.0049
MICEXINDEXCF;2013-07-17;GAZP;131.3;0.1536
MICEXINDEXCF;2013-07-17;GMKN;4839;0.0365
MICEXINDEXCF;2013-07-17;HYDR;0.5751;0.0097
MICEXINDEXCF;2013-07-17;IRAO;0.0137;0.004
MICEXINDEXCF;2013-07-17;LKOH;1992;0.1406
MICEXINDEXCF;2013-07-17;LSRG;617;0.0033
MICEXINDEXCF;2013-07-17;MAGN;8.368;0.0021
MICEXINDEXCF;2013-07-17;MGNT;7359;0.0547
MICEXINDEXCF;2013-07-17;MOEX;54.02;0.005
MICEXINDEXCF;2013-07-17;MRKH;1.207;0.0027
MICEXINDEXCF;2013-07-17;MSNG;1.1881;0.0011
MICEXINDEXCF;2013-07-17;MSRS;1.3197;0.0018
MICEXINDEXCF;2013-07-17;MSTT;138.98;0.0018
MICEXINDEXCF;2013-07-17;MTLR;97.7;0.0022
MICEXINDEXCF;2013-07-17;MTLRP;55.29;0.0011
MICEXINDEXCF;2013-07-17;MTSS;274;0.0435
MICEXINDEXCF;2013-07-17;MVID;267;0.002
MICEXINDEXCF;2013-07-17;NLMK;47.47;0.0062
MICEXINDEXCF;2013-07-17;NMTP;2.981;0.0027
MICEXINDEXCF;2013-07-17;NVTK;373.88;0.048
MICEXINDEXCF;2013-07-17;PHOR;1253.9;0.0024
MICEXINDEXCF;2013-07-17;PHST;1733;0.0042
MICEXINDEXCF;2013-07-17;PIKK;71.65;0.0018
MICEXINDEXCF;2013-07-17;RASP;35.14;0.0007
MICEXINDEXCF;2013-07-17;ROSN;248.72;0.0496
MICEXINDEXCF;2013-07-17;RTKM;115.2;0.0228
MICEXINDEXCF;2013-07-17;RTKMP;79.64;0.003
MICEXINDEXCF;2013-07-17;RUALR;124;0.0031
MICEXINDEXCF;2013-07-17;SBER;101.15;0.1347
MICEXINDEXCF;2013-07-17;SBERP;77.39;0.0099
MICEXINDEXCF;2013-07-17;SNGS;27.305;0.0355
MICEXINDEXCF;2013-07-17;SNGSP;21.75;0.0178
MICEXINDEXCF;2013-07-17;SVAV;712.3;0.0013
MICEXINDEXCF;2013-07-17;TATN;211;0.023
MICEXINDEXCF;2013-07-17;TATNP;99.89;0.0023
MICEXINDEXCF;2013-07-17;TRMK;83.23;0.0034
MICEXINDEXCF;2013-07-17;TRNFP;83004;0.0202
MICEXINDEXCF;2013-07-17;URKA;213.88;0.0443
MICEXINDEXCF;2013-07-17;VSMO;5767.5;0.003
MICEXINDEXCF;2013-07-17;VTBR;0.0479;0.0379
MICEXINDEXCF;2013-07-18;AFKS;27.5;0.0151
MICEXINDEXCF;2013-07-18;AFLT;57.55;0.0032
MICEXINDEXCF;2013-07-18;AKRN;1234.8;0.001
MICEXINDEXCF;2013-07-18;ALRS;33.109;0.0035
MICEXINDEXCF;2013-07-18;BANE;2000;0.0072
MICEXINDEXCF;2013-07-18;BANEP;1064.6;0.0065
MICEXINDEXCF;2013-07-18;CHMF;238.3;0.0066
MICEXINDEXCF;2013-07-18;DIXY;484.5;0.0032
MICEXINDEXCF;2013-07-18;EONR;2.5214;0.0045
MICEXINDEXCF;2013-07-18;FEES;0.1238;0.0052
MICEXINDEXCF;2013-07-18;GAZP;130.21;0.1539
MICEXINDEXCF;2013-07-18;GMKN;4707;0.0359
MICEXINDEXCF;2013-07-18;HYDR;0.5679;0.0097
MICEXINDEXCF;2013-07-18;IRAO;0.0138;0.0041
MICEXINDEXCF;2013-07-18;LKOH;2003;0.1428
MICEXINDEXCF;2013-07-18;LSRG;610;0.0033
MICEXINDEXCF;2013-07-18;MAGN;8.277;0.0021
MICEXINDEXCF;2013-07-18;MGNT;7480;0.0562
MICEXINDEXCF;2013-07-18;MOEX;53.93;0.0051
MICEXINDEXCF;2013-07-18;MRKH;1.257;0.0029
MICEXINDEXCF;2013-07-18;MSNG;1.1666;0.0011
MICEXINDEXCF;2013-07-18;MSRS;1.2705;0.0018
MICEXINDEXCF;2013-07-18;MSTT;137.5;0.0018
MICEXINDEXCF;2013-07-18;MTLR;98.3;0.0023
MICEXINDEXCF;2013-07-18;MTLRP;54.97;0.0011
MICEXINDEXCF;2013-07-18;MTSS;269.71;0.0432
MICEXINDEXCF;2013-07-18;MVID;265.99;0.002
MICEXINDEXCF;2013-07-18;NLMK;47.08;0.0063
MICEXINDEXCF;2013-07-18;NMTP;2.9345;0.0027
MICEXINDEXCF;2013-07-18;NVTK;364.02;0.0473
MICEXINDEXCF;2013-07-18;PHOR;1233;0.0024
MICEXINDEXCF;2013-07-18;PHST;1671;0.0041
MICEXINDEXCF;2013-07-18;PIKK;71.65;0.0018
MICEXINDEXCF;2013-07-18;RASP;34.62;0.0007
MICEXINDEXCF;2013-07-18;ROSN;244.97;0.0493
MICEXINDEXCF;2013-07-18;RTKM;115.71;0.0232
MICEXINDEXCF;2013-07-18;RTKMP;78.18;0.003
MICEXINDEXCF;2013-07-18;RUALR;121.45;0.0031
MICEXINDEXCF;2013-07-18;SBER;98.39;0.1325
MICEXINDEXCF;2013-07-18;SBERP;75.24;0.0098
MICEXINDEXCF;2013-07-18;SNGS;26.647;0.035
MICEXINDEXCF;2013-07-18;SNGSP;21.403;0.0177
MICEXINDEXCF;2013-07-18;SVAV;697;0.0013
MICEXINDEXCF;2013-07-18;TATN;210.75;0.0233
MICEXINDEXCF;2013-07-18;TATNP;98.6;0.0023
MICEXINDEXCF;2013-07-18;TRMK;83.52;0.0035
MICEXINDEXCF;2013-07-18;TRNFP;82040;0.0202
MICEXINDEXCF;2013-07-18;URKA;213.93;0.0447
MICEXINDEXCF;2013-07-18;VSMO;5800;0.0031
MICEXINDEXCF;2013-07-18;VTBR;0.0469;0.0375
MICEXINDEXCF;2013-07-19;AFKS;27.601;0.0151
MICEXINDEXCF;2013-07-19;AFLT;57.03;0.0032
MICEXINDEXCF;2013-07-19;AKRN;1234.9;0.001
MICEXINDEXCF;2013-07-19;ALRS;33.241;0.0035
MICEXINDEXCF;2013-07-19;BANE;1993.9;0.0071
MICEXINDEXCF;2013-07-19;BANEP;1080;0.0066
MICEXINDEXCF;2013-07-19;CHMF;247.9;0.0069
MICEXINDEXCF;2013-07-19;DIXY;483.3;0.0031
MICEXINDEXCF;2013-07-19;EONR;2.5405;0.0045
MICEXINDEXCF;2013-07-19;FEES;0.1224;0.0051
MICEXINDEXCF;2013-07-19;GAZP;129.53;0.1526
MICEXINDEXCF;2013-07-19;GMKN;4680;0.0356
MICEXINDEXCF;2013-07-19;HYDR;0.5743;0.0098
MICEXINDEXCF;2013-07-19;IRAO;0.0138;0.0041
MICEXINDEXCF;2013-07-19;LKOH;2019.6;0.1435
MICEXINDEXCF;2013-07-19;LSRG;616.5;0.0033
MICEXINDEXCF;2013-07-19;MAGN;8.395;0.0021
MICEXINDEXCF;2013-07-19;MGNT;7700;0.0576
MICEXINDEXCF;2013-07-19;MOEX;53.85;0.0051
MICEXINDEXCF;2013-07-19;MRKH;1.223;0.0028
MICEXINDEXCF;2013-07-19;MSNG;1.1845;0.0011
MICEXINDEXCF;2013-07-19;MSRS;1.2762;0.0018
MICEXINDEXCF;2013-07-19;MSTT;138.1;0.0018
MICEXINDEXCF;2013-07-19;MTLR;97;0.0022
MICEXINDEXCF;2013-07-19;MTLRP;55.03;0.0011
MICEXINDEXCF;2013-07-19;MTSS;269.22;0.043
MICEXINDEXCF;2013-07-19;MVID;265.99;0.002
MICEXINDEXCF;2013-07-19;NLMK;47.93;0.0063
MICEXINDEXCF;2013-07-19;NMTP;2.9548;0.0027
MICEXINDEXCF;2013-07-19;NVTK;363.5;0.047
MICEXINDEXCF;2013-07-19;PHOR;1210.7;0.0024
MICEXINDEXCF;2013-07-19;PHST;1687.2;0.0041
MICEXINDEXCF;2013-07-19;PIKK;71.25;0.0018
MICEXINDEXCF;2013-07-19;RASP;34.45;0.0007
MICEXINDEXCF;2013-07-19;ROSN;243.45;0.0489
MICEXINDEXCF;2013-07-19;RTKM;115.53;0.0231
MICEXINDEXCF;2013-07-19;RTKMP;77.44;0.003
MICEXINDEXCF;2013-07-19;RUALR;121.5;0.0031
